:R10,19595.656,8652.531,8897.667,9141.127,46287.0,:R15,21865.115,8771.214,9010.81,8741.857,48389.0,:R20,20196.86,10520.52,9859.111,7381.505,47958.0,:R26,9694.026,4334.478,5109.392,4784.098,23922.0
:R10,19331.42,8419.458,8568.202,8848.917,45168.0,:R15,22249.986,9072.597,8808.939,9262.488,49394.0,:R20,18869.744,8568.667,8417.527,8307.066,44163.0,:R26,9582.577,4191.1655,4873.0103,4991.2456,23638.0
:R10,19581.115,9488.215,10269.742,7257.94,46597.0,:R15,21762.725,9127.878,8989.271,8674.121,48554.0,:R20,18929.342,8842.591,8751.501,8950.545,45474.0,:R26,9174.735,4347.056,5190.466,4831.7407,23544.0
:R10,18996.281,8673.9375,8450.68,8575.12,44696.0,:R15,22160.088,8709.1,8751.226,8909.567,48530.0,:R20,17801.34,9700.298,10036.129,10121.226,47659.0,:R26,9629.836,4471.3047,4821.0635,5181.792,24104.0
:R10,19093.04,8782.143,8310.317,8437.509,44623.0,:R15,22647.736,9195.346,9014.338,9155.576,50013.0,:R20,20408.127,9412.542,9066.996,9572.333,48460.0,:R26,9190.789,4069.0706,4774.2134,4832.9233,22867.0
:R10,19303.102,8633.02,8710.374,8735.507,45382.0,:R15,22361.203,9076.886,8903.427,8813.505,49155.0,:R20,19341.838,8903.367,8928.95,8943.84,46118.0,:R26,9171.706,4075.0674,4697.7925,4667.443,22612.0
:R10,18874.48,8052.1187,8589.965,8182.4346,43699.0,:R15,21306.06,8888.123,8653.702,8752.115,47600.0,:R20,19601.088,9024.917,8940.67,9214.337,46781.0,:R26,8938.999,4154.0815,4894.43,4662.482,22650.0
:R10,18643.828,8675.749,8524.91,9305.516,45150.0,:R15,20704.64,8950.67,9086.464,8988.238,47730.0,:R20,17685.871,9258.603,9339.36,9123.154,45407.0,:R26,9486.709,4197.606,4914.9487,4713.73,23313.0
:R10,19468.496,8745.456,8937.7,8723.3545,45875.0,:R15,21657.768,9116.418,9220.534,9165.267,49160.0,:R20,19199.875,8754.178,8916.696,8651.274,45522.0,:R26,9320.455,4225.9478,4744.111,4889.4946,23180.0
:R10,17932.857,9609.969,9729.698,9567.468,46840.0,:R15,21331.873,9139.876,9263.216,8956.005,48691.0,:R20,19360.209,8616.229,8696.398,9068.173,45741.0,:R26,9913.896,4496.463,5274.9556,5196.6816,24882.0
:R10,19209.27,8744.236,8732.663,8610.845,45297.0,:R15,21297.66,8907.024,8844.453,9051.873,48101.0,:R20,18402.305,8578.464,7849.56,8454.672,43285.0,:R26,9249.294,4049.5244,4556.0244,4674.152,22529.0
:R10,20290.16,9070.512,9305.62,9884.6875,48551.0,:R15,20886.611,8984.321,8983.464,8883.581,47738.0,:R20,19485.498,8597.275,8578.181,8908.042,45569.0,:R26,10019.493,4461.574,5210.203,4778.7285,24470.0
:R10,19473.465,8987.864,8756.865,9361.829,46580.0,:R15,21174.82,8822.788,8973.626,8947.761,47919.0,:R20,19484.035,8833.825,8687.908,9698.24,46704.0,:R26,9616.647,4232.562,4875.729,4907.0576,23632.0
:R10,17435.719,10153.149,9618.733,9925.398,47133.0,:R15,22256.617,8811.215,9058.219,8951.975,49078.0,:R20,20871.35,8345.165,11203.905,7905.569,48326.0,:R26,9099.319,4064.7227,4814.851,4669.11,22648.0
:R10,19443.783,8826.202,9063.057,8745.953,46079.0,:R15,20730.74,9115.566,9077.567,9000.125,47924.0,:R20,20020.176,9814.222,9027.116,9628.504,48490.0,:R26,9587.565,4052.495,4769.6177,4850.3203,23260.0
:R10,19138.408,8401.58,8716.268,8942.745,45199.0,:R15,22655.238,9187.097,8917.05,9030.623,49790.0,:R20,19788.709,8820.798,9138.0205,9506.491,47254.0,:R26,8880.99,3965.157,4494.4023,4780.4565,22121.0
:R10,20227.734,9590.524,8758.102,9477.653,48054.0,:R15,20368.371,8959.396,9034.445,8898.776,47261.0,:R20,17917.322,9486.547,9754.852,9379.288,46538.0,:R26,9422.96,4118.1733,4712.4287,4797.442,23051.0
:R10,16766.807,9261.97,9733.969,9422.283,45185.0,:R15,19839.69,8907.816,8907.292,8975.195,46630.0,:R20,19455.273,8438.444,8949.061,8755.218,45598.0,:R26,9805.718,4347.81,4835.363,5138.103,24127.0
